Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script	Language
beggar_throne_d9f4085c	j	Then I'll have to make the journey myself.	game/tl/English/chapter/beggar_throne.rpy	199	"j sad ""[what]"""	EN
beggar_throne_0c140c4d	h	Your wisdom is second to none, my prince.	game/tl/English/chapter/beggar_throne.rpy	205	"h friendly ""[what]"""	EN
b_do_nothing_eda9d2f9		Christopher tried to calm his mind, and think rationally.	game/tl/English/chapter/b_do_nothing.rpy	7	[what]	EN
b_do_nothing_3212221a		He couldn't just lean in and kiss a prince! But asking didn't feel right either.	game/tl/English/chapter/b_do_nothing.rpy	13	[what]	EN
b_do_nothing_6f23ee80		He is engaged, after all. What if he's insulted by even the insinuation?	game/tl/English/chapter/b_do_nothing.rpy	19	[what]	EN
b_do_nothing_66f2ad5e		So instead, Christopher kept to himself, even though he knew time was running out.	game/tl/English/chapter/b_do_nothing.rpy	25	[what]	EN
b_do_nothing_bc1bbf5c		He allowed Prince Jeffrey to voice his concerns about Sabrina.	game/tl/English/chapter/b_do_nothing.rpy	31	[what]	EN
b_do_nothing_18bdb607		Muse about the danger coming from the North, and how he might fix it.	game/tl/English/chapter/b_do_nothing.rpy	37	[what]	EN
b_do_nothing_3bb9bb7a		The prince even revealed to Christopher that his father was ill, and spoke about how worried he was for him.	game/tl/English/chapter/b_do_nothing.rpy	43	[what]	EN
b_do_nothing_3ecd578e		And as he talked, Christopher began to realize that perhaps this wasn't his fairytale at all.	game/tl/English/chapter/b_do_nothing.rpy	49	[what]	EN
b_do_nothing_4bc528a3		It was almost midnight.	game/tl/English/chapter/b_do_nothing.rpy	55	[what]	EN
b_do_nothing_6720122c		Soon, his true identity would be revealed.	game/tl/English/chapter/b_do_nothing.rpy	61	[what]	EN
b_do_nothing_e671269b		But he felt he needed to let Jeffrey vent.	game/tl/English/chapter/b_do_nothing.rpy	67	[what]	EN
b_do_nothing_7416c923		It seemed like the prince didn't need a lover, he didn't need someone to kiss him or sleep with him.	game/tl/English/chapter/b_do_nothing.rpy	73	[what]	EN
b_do_nothing_0a73f913		He just needed someone in his life to actually listen to him for once.	game/tl/English/chapter/b_do_nothing.rpy	79	[what]	EN
b_do_nothing_79742924		Christopher could tell that wasn't something that Jeffrey had often - if ever.	game/tl/English/chapter/b_do_nothing.rpy	85	[what]	EN
b_do_nothing_8c4611c1		After a while, Prince Jeffrey seemed to relax, having finally lessened some of the weight he carries as a prince.	game/tl/English/chapter/b_do_nothing.rpy	91	[what]	EN
b_do_nothing_2ad97877		Once he took a deep and relaxed breath, he looked into Christopher's eyes and smiled.	game/tl/English/chapter/b_do_nothing.rpy	97	[what]	EN
b_do_nothing_9ec1b73d	j	I'm so sorry, Christopher. I had no intention of just laying out my whole life and all its problems to you.	game/tl/English/chapter/b_do_nothing.rpy	103	"j sad ""[what]"""	EN
b_do_nothing_c6223c3f	c	What? Oh no, think nothing of it.	game/tl/English/chapter/b_do_nothing.rpy	109	"c happy ""[what]"""	EN
b_do_nothing_9d259dc5	c	I'm just really happy that I could be here for you. That's all.	game/tl/English/chapter/b_do_nothing.rpy	115	"c flirt ""[what]"""	EN
b_do_nothing_8a676c10	j	Well, that's very sweet, especially coming from someone who is essentially a stranger.	game/tl/English/chapter/b_do_nothing.rpy	121	"j smile ""[what]"""	EN
b_do_nothing_395ae3f1	j	Actually, speaking of which, let me finally give you the floor!	game/tl/English/chapter/b_do_nothing.rpy	127	"j friendly ""[what]"""	EN
b_do_nothing_9829e40a	j	Tell me about yourself, courageous knight. Really, anything. I'm all ears.	game/tl/English/chapter/b_do_nothing.rpy	133	"j ""[what]"""	EN
b_do_nothing_f6d8747f		Christopher sighed at this. Perhaps it isn't too late to be honest. Even if nothing romantic comes of it.	game/tl/English/chapter/b_do_nothing.rpy	139	[what]	EN
b_do_nothing_100af646	j	Tell me about yourself, the courageous knight, who isn't a knight at all. I'm all ears.	game/tl/English/chapter/b_do_nothing.rpy	145	"j ""[what]"""	EN
b_do_nothing_3bb24409	c	Well, my prince...	game/tl/English/chapter/b_do_nothing.rpy	151	"c sad ""[what]"""	EN
b_do_nothing_69175200	c	There is something I want to tell you.	game/tl/English/chapter/b_do_nothing.rpy	157	"c ""[what]"""	EN
b_do_nothing_2048ab1f	c	Something I've kept hidden.	game/tl/English/chapter/b_do_nothing.rpy	163	"c ""[what]"""	EN
b_do_nothing_6b7cc1d0	j	On top of not really being a knight, you mean?	game/tl/English/chapter/b_do_nothing.rpy	169	"j suspicious ""[what]"""	EN
b_do_nothing_f3a26e3f		Out of nowhere, a wind entered the safehouse, conjured from the ether.	game/tl/English/chapter/b_do_nothing.rpy	175	[what]	EN
b_do_nothing_a5e29fc6		It began to swirl around Christopher and lifting him into the air, causing Jeffrey to get up and back away in fear.	game/tl/English/chapter/b_do_nothing.rpy	181	[what]	EN
b_do_nothing_93eaff3e		The wind became a light that surrounded the knight and, in an instant.	game/tl/English/chapter/b_do_nothing.rpy	187	[what]	EN
b_do_nothing_95d0949b		The knight's enchanted armor was gone; replaced by the dirty rags of his former life.	game/tl/English/chapter/b_do_nothing.rpy	193	[what]	EN
b_do_nothing_34274c9b		His skin remained clean, but the illusion had now been broken.	game/tl/English/chapter/b_do_nothing.rpy	199	[what]	EN
b_do_nothing_fa248cba		Midnight had come, and with it Christopher was a beggar once more.	game/tl/English/chapter/b_do_nothing.rpy	205	[what]	EN
b_do_nothing_77b40936		Jeffrey is shocked by this transformation, his mouth agape.	game/tl/English/chapter/b_do_nothing.rpy	211	[what]	EN
b_do_nothing_d3867e32	j	What...what sorcery is this?	game/tl/English/chapter/b_do_nothing.rpy	217	"j suspicious ""[what]"""	EN
b_do_nothing_9efdd21a	j	Christopher...what are these clothes you're wearing?	game/tl/English/chapter/b_do_nothing.rpy	223	"j ""[what]"""	EN
b_do_nothing_21288dae		Christopher tried desperately to hold back the tears that began to form his eye.	game/tl/English/chapter/b_do_nothing.rpy	229	[what]	EN
b_do_nothing_1b479d53		But when he opened his mouth to explain...	game/tl/English/chapter/b_do_nothing.rpy	235	[what]	EN
b_do_nothing_0f11aebb		The safehouse front door is flung open, and Chancellor Hartmann makes his way inside, a wicked grin spread across his face.	game/tl/English/chapter/b_do_nothing.rpy	241	[what]	EN
b_do_nothing_4f1b4076		Beside him was Timothy, the servant who Christopher immediately recognized.	game/tl/English/chapter/b_do_nothing.rpy	247	[what]	EN
b_do_nothing_4abad591		Timothy, though, did not carry the same evil smirk.	game/tl/English/chapter/b_do_nothing.rpy	253	[what]	EN
b_do_nothing_d81268f3		Instead, he looked around with wide eyes, sticking close to the chancellor like a pet.	game/tl/English/chapter/b_do_nothing.rpy	259	[what]	EN
b_do_nothing_0b5fc371		But once Hartmann saw the two boys, the prince and the beggar, standing before him; his own grin faded.	game/tl/English/chapter/b_do_nothing.rpy	265	[what]	EN
b_do_nothing_34db3115	h	What?! What's going on?	game/tl/English/chapter/b_do_nothing.rpy	271	"h angry ""[what]"""	EN
b_do_nothing_c5500ada	h	You kissed him, didn't you, you idiot? Didn't you?	game/tl/English/chapter/b_do_nothing.rpy	277	"h rage ""[what]"""	EN
b_do_nothing_e9615489	j	Kissed me? Are you insane, Chancellor?	game/tl/English/chapter/b_do_nothing.rpy	283	"j suspicious ""[what]"""	EN
b_do_nothing_46ddb61d	j	And...who is this servant you have with you?	game/tl/English/chapter/b_do_nothing.rpy	289	"j ""[what]"""	EN
b_do_nothing_e48b3057	j	Someone explain to me what the hell is going on, for the saints' sake!	game/tl/English/chapter/b_do_nothing.rpy	295	"j angry ""[what]"""	EN
b_do_nothing_763431ec	h	You should be a frog, courtesy of street filth over there!	game/tl/English/chapter/b_do_nothing.rpy	301	"h rage ""[what]"""	EN
b_do_nothing_43145447		It was clear that Chancellor Hartmann had snapped, as he begins rambling incoherently about his sabotaged plans.	game/tl/English/chapter/b_do_nothing.rpy	307	[what]	EN
b_do_nothing_01237ab5	h	Was manipulating the city and royal guards to fight each other all for nothing?	game/tl/English/chapter/b_do_nothing.rpy	313	"h rage ""[what]"""	EN
b_do_nothing_e495e98e	h	This was meant to propel me to the throne, damnit!	game/tl/English/chapter/b_do_nothing.rpy	319	"h ""[what]"""	EN
b_do_nothing_ab420523	h	You, you royal brat, would have finally been out of my way!	game/tl/English/chapter/b_do_nothing.rpy	325	"h ""[what]"""	EN
b_do_nothing_a82a059e	h	I was going to be rich! Powerful! I-	game/tl/English/chapter/b_do_nothing.rpy	331	"h hopeless ""[what]"""	EN
b_do_nothing_e06266c0		Timothy then slowly stepped in front of the chancellor, trying to stand tall.	game/tl/English/chapter/b_do_nothing.rpy	337	[what]	EN
b_do_nothing_8c330584	t	Is all that true?	game/tl/English/chapter/b_do_nothing.rpy	343	"t suspicious ""[what]"""	EN
b_do_nothing_7a1dff01	t	Did you really plan to usurp the throne, and use evil magicks on the prince?	game/tl/English/chapter/b_do_nothing.rpy	349	"t ""[what]"""	EN
b_do_nothing_bd406fba	t	All by...manipulating a beggar?	game/tl/English/chapter/b_do_nothing.rpy	355	"t angry ""[what]"""	EN
b_do_nothing_621bfc12		Hartmann looked at the servant confused, his rambling suddenly silenced by the sudden interjection.	game/tl/English/chapter/b_do_nothing.rpy	361	[what]	EN
b_do_nothing_d3f54f80		Clearly, that was the first time Timothy had ever questioned him.	game/tl/English/chapter/b_do_nothing.rpy	367	[what]	EN
b_do_nothing_e8bbb9c9		The chancellor then shook his head, as if physically shaking the haze from his mind.	game/tl/English/chapter/b_do_nothing.rpy	373	[what]	EN
b_do_nothing_e96322ea	h	Timothy. You owe everything you have to me.	game/tl/English/chapter/b_do_nothing.rpy	379	"h evil ""[what]"""	EN
b_do_nothing_ec08ec1d	h	You've always proven yourself worthy of my patronage.	game/tl/English/chapter/b_do_nothing.rpy	385	"h ""[what]"""	EN
b_do_nothing_70a75ae5	h	So assist me now!	game/tl/English/chapter/b_do_nothing.rpy	391	"h angry ""[what]"""	EN
b_do_nothing_6e701320	h	Kill this romantic vagrant so we can capture Jeffrey and fix this mess!	game/tl/English/chapter/b_do_nothing.rpy	397	"h rage ""[what]"""	EN
b_do_nothing_511c7a2a		Prince Jeffrey had seemingly had enough, drawing a dagger hidden on his person and pointing it at the chancellor.	game/tl/English/chapter/b_do_nothing.rpy	403	[what]	EN
b_do_nothing_0adef96d		A prince, it seems, would always carry a way of defending themselves, be it guards or a weapon of their own.	game/tl/English/chapter/b_do_nothing.rpy	409	[what]	EN
b_do_nothing_6e362945	j	Given the circumstances, Chancellor...	game/tl/English/chapter/b_do_nothing.rpy	415	"j determinated ""[what]"""	EN
b_do_nothing_237779a1	j	I think it would be best if I put you and your puppet under arrest.	game/tl/English/chapter/b_do_nothing.rpy	421	"j ""[what]"""	EN
b_do_nothing_80e50808		Hartmann was silent suddenly, staring at the blade.	game/tl/English/chapter/b_do_nothing.rpy	427	[what]	EN
b_do_nothing_ad1b870f		Clearly, he was unarmed; he thought he would have no need for a weapon.	game/tl/English/chapter/b_do_nothing.rpy	433	[what]	EN
b_do_nothing_fa44b054		If his babbling was to be believed, of course. Becoming a frog does sound a bit farfetched.	game/tl/English/chapter/b_do_nothing.rpy	439	[what]	EN
b_do_nothing_aa8868fb		But just as all seemed lost for Hartmann, Timothy drew his own dagger, intent clear in his eyes.	game/tl/English/chapter/b_do_nothing.rpy	445	[what]	EN
b_do_nothing_2c86f138		The Chancellor's evil smile returned at the sight of the blade.	game/tl/English/chapter/b_do_nothing.rpy	451	[what]	EN
b_do_nothing_b54267ad	h	No, my prince...	game/tl/English/chapter/b_do_nothing.rpy	457	"h evil ""[what]"""	EN
b_do_nothing_f7666175	h	I think you'll be the one who-	game/tl/English/chapter/b_do_nothing.rpy	463	"h laugh ""[what]"""	EN
b_do_nothing_3b226793		Before the chancellor could utter the words, Timothy swiped his blade upward!	game/tl/English/chapter/b_do_nothing.rpy	470	[what]	EN
b_do_nothing_b8c16c50		And in that moment...	game/tl/English/chapter/b_do_nothing.rpy	476	[what]	EN
b_do_nothing_2c0f8eb0		Dark blood drained from Hartmann's neck onto his robes and he fell backward!	game/tl/English/chapter/b_do_nothing.rpy	482	[what]	EN
b_do_nothing_723dc17a		Some gurgling was heard.	game/tl/English/chapter/b_do_nothing.rpy	488	[what]	EN
b_do_nothing_163162e5		In an instant, the traitorous chancellor of the land was dead.	game/tl/English/chapter/b_do_nothing.rpy	494	[what]	EN
b_do_nothing_caa2a359		All three men in the room simply stared for a moment, all of them in disbelief of what just transpired.	game/tl/English/chapter/b_do_nothing_end.rpy	7	[what]	EN
b_do_nothing_4c60de19		It was Jeffrey who broke the silence, clearing his throat and straightening out his tunic.	game/tl/English/chapter/b_do_nothing_end.rpy	13	[what]	EN
b_do_nothing_2eb82baf	j	I apologize that both of you got involved with all this.	game/tl/English/chapter/b_do_nothing_end.rpy	19	"j sad ""[what]"""	EN
b_do_nothing_5a53536d	j	It seems the castle isn't as secure as my father would like to believe.	game/tl/English/chapter/b_do_nothing_end.rpy	25	"j ""[what]"""	EN
b_do_nothing_d5aedfc7	j	There will be plenty to do before my wedding day, I suppose.	game/tl/English/chapter/b_do_nothing_end.rpy	31	"j determinated ""[what]"""	EN
b_do_nothing_c230860b		The prince, who seemed eager to escape the shattered peace of the safehouse and return to his comfortable castle...	game/tl/English/chapter/b_do_nothing_end.rpy	37	[what]	EN
b_do_nothing_6a75816c		...stared at both boys for a moment, as if considering how he could truly thank them for their incredible bravery.	game/tl/English/chapter/b_do_nothing_end.rpy	43	[what]	EN
b_do_nothing_411ea5a6		Jeffrey met Timothy's gaze first and approached him slowly, bowing his head respectfully.	game/tl/English/chapter/b_do_nothing_end.rpy	49	[what]	EN
b_do_nothing_ac140fd6	j	Your name is...Timothy, is it not?	game/tl/English/chapter/b_do_nothing_end.rpy	55	"j friendly ""[what]"""	EN
b_do_nothing_52ae15ce	t	Yes, your highness.	game/tl/English/chapter/b_do_nothing_end.rpy	61	"t shy ""[what]"""	EN
b_do_nothing_5cffc1e0	t	I...	game/tl/English/chapter/b_do_nothing_end.rpy	67	"t sad ""[what]"""	EN
b_do_nothing_17c58c77	j	There's no need to try to explain, I assure you.	game/tl/English/chapter/b_do_nothing_end.rpy	73	"j friendly ""[what]"""	EN
b_do_nothing_03ecbecb	j	Hartmann apparently twisted the minds of so many to further his plans.	game/tl/English/chapter/b_do_nothing_end.rpy	79	"j sad ""[what]"""	EN
b_do_nothing_66905447	j	I understand how he must have manipulated you, as well.	game/tl/English/chapter/b_do_nothing_end.rpy	85	"j tough ""[what]"""	EN
b_do_nothing_dd38e560	t	Well thank you, Prince Jeffrey. For being so understanding.	game/tl/English/chapter/b_do_nothing_end.rpy	91	"t shy ""[what]"""	EN
b_do_nothing_7c00cd45	j	Think nothing of it.	game/tl/English/chapter/b_do_nothing_end.rpy	97	"j friendly ""[what]"""	EN
b_do_nothing_d4ab46fd	j	I am the one who owes you thanks. You saved my life.	game/tl/English/chapter/b_do_nothing_end.rpy	103	"j ""[what]"""	EN
b_do_nothing_3c799a85	j	The second time that has happened today, in fact.	game/tl/English/chapter/b_do_nothing_end.rpy	109	"j laugh ""[what]"""	EN
b_do_nothing_9a153c82		The prince went silent for a moment, deep in thought on some issue.	game/tl/English/chapter/b_do_nothing_end.rpy	115	[what]	EN
b_do_nothing_a17292ef	j	You worked closely with the former chancellor, yes?	game/tl/English/chapter/b_do_nothing_end.rpy	121	"j suspicious ""[what]"""	EN
b_do_nothing_7c0392d1	t	Yes, he held me quite closely to him at all times. Because of that, I became very familiar with his day to day responsibilities.	game/tl/English/chapter/b_do_nothing_end.rpy	127	"t neutral ""[what]"""	EN
b_do_nothing_10952619	j	Then perhaps you would consider filling the position he once held within the castle?	game/tl/English/chapter/b_do_nothing_end.rpy	133	"j smile ""[what]"""	EN
b_do_nothing_949cbf7d	t	You mean - be your chancellor? The chancellor of the whole kingdom?	game/tl/English/chapter/b_do_nothing_end.rpy	139	"t surprised ""[what]"""	EN
b_do_nothing_671f2567	j	I can think of no one more qualified. And you deserve the chance.	game/tl/English/chapter/b_do_nothing_end.rpy	145	"j smile ""[what]"""	EN
b_do_nothing_4b71e0fe	j	Your committment to the crown is obvious.	game/tl/English/chapter/b_do_nothing_end.rpy	151	"j smile ""[what]"""	EN
b_do_nothing_13fb4c65	j	So do you accept?	game/tl/English/chapter/b_do_nothing_end.rpy	157	"j friendly ""[what]"""	EN
b_do_nothing_cb0def30		Timothy's eyes were then alive with hope, something Christopher had not ever seen in him since they met.	game/tl/English/chapter/b_do_nothing_end.rpy	163	[what]	EN
b_do_nothing_2dcde2cd	t	Of course I accept! It would be the honor of my life to serve as your chancellor!	game/tl/English/chapter/b_do_nothing_end.rpy	169	"t happy ""[what]"""	EN
b_do_nothing_fab0426d	j	Glad to hear it. You'll acompany me back to the castle then.	game/tl/English/chapter/b_do_nothing_end.rpy	175	"j smile ""[what]"""	EN
b_do_nothing_36a4a264		Jeffrey then moved to stand before Christopher, a grin appearing on his face.	game/tl/English/chapter/b_do_nothing_end.rpy	181	[what]	EN
